;Advertising_num_days;CarName;ID;Price_rub;Seller;Seller_location;Views;Car_age;Gear_box;Parsing date;Autocode_checked;Owners_N;Last_owner_time_years;Warranty_end;Engine_capacity;Engine_hp;Engine_fuel_type;Body_type;Swap_type;Original_car_passport;Wheel_drive_type;run_km;Left_steering;is_metallic_color;Color;Opt_Обивка салона: комбинированный;Opt_Цвет салона: темный;Opt_Тонированные стекла;Opt_Ксеноновые фары;Opt_;"Opt_Легкосплавные диски: 17""";Opt_Иммобилайзер;Opt_Штатная;Opt_Бортовой компьютер;Opt_Датчик дождя;Opt_Датчик света;Opt_Круиз-контроль;Opt_Навигационная система;Opt_Обогрев зеркал;Opt_Омыватель фар;Opt_Центральный замок;Opt_Усилитель руля;Opt_Подогрев руля;Opt_Обогрев сидений;Opt_Количество мест: 5;Opt_Климат: климат-контроль 2-зонный;Opt_Электропривод зеркал;Opt_Стеклоподъемники: электро все;Opt_Сиденье водителя: электро;Opt_Сиденье пассажира: электро ;Opt_Регулировка руля: электро;Opt_Антиблокировочная система (ABS);Opt_Антипробуксовочная система;Opt_Система курсовой устойчивости;Opt_Подушки безопасности: передние и боковые;Opt_Парктроник;Opt_CD;Opt_TV;Opt_Обивка салона: кожа;Opt_Люк на крыше;"Opt_Легкосплавные диски: 16""";Opt_Обратная связь;Opt_Дистанционный запуск двигателя;Opt_Регулировка руля: в одной плоскости;"Opt_Легкосплавные диски: 18""";Opt_Сиденье водителя: с памятью положения;Opt_Регулировка руля: в двух плоскостях;Opt_Цвет салона: светлый;Opt_Подушки безопасности: водителя и пассажира;"Opt_Легкосплавные диски: 12""";Opt_Климат: климат-контроль 1-зонный;Opt_Стеклоподъемники: электро передние;Opt_Сиденье водителя: ручная ;Opt_Сиденье пассажира: ручная ;Opt_Обивка салона: велюр;Opt_Кассетник;Opt_Климат: климат-контроль 3-зонный;Opt_Стеклоподъемники: ручные;Opt_Обивка салона: ткань;Opt_Сиденье пассажира: с памятью положения;Opt_Количество мест: 2;"Opt_Легкосплавные диски: 15""";Opt_Количество мест: 4;"Opt_Легкосплавные диски: 19""";Opt_Сиденье пассажира: ручная по высоте;Opt_Сиденье водителя: ручная по высоте;Opt_Количество мест: 7;Opt_Климат: кондиционер;Opt_Газобаллонное оборудование;"Opt_Легкосплавные диски: 20""";"Opt_Легкосплавные диски: 14""";Opt_Подушки безопасности: водителя;Opt_Количество мест: 6;"Opt_Легкосплавные диски: 13""";"Opt_Легкосплавные диски: 22"""
1485;25.0;BMW 5er V;1033407249;500000;person;Москва, прочие адреса;239619;12;Автоматическая;2016-04-13;1;2;4.0;0.0;2.2;170.0;бензин;Седан;Не интересует;1.0;Задний;170000.0;1.0;1;Cеребристый;0;1;1;0;0;1;0;1;1;1;1;1;0;1;0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1486;7.0;BMW 5er IV;1034749403;270000;person;Москва, прочие адреса;32541;18;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.8;193.0;бензин;Седан;Не интересует;1.0;Задний;180000.0;1.0;0;Синий;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;0;0;1;1;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1487;14.0;BMW 5er VI;1034219742;1900000;person;Москва;133284;3;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;3.0;258.0;дизель;Хэтчбек 5 дв.;Не интересует;1.0;Полный;90000.0;1.0;0;Белый;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1488;16.0;BMW 5er IV;1034085837;250000;person;Кубинка;149384;16;Автоматическая;2016-04-13;0;2;1.5833333333333335;0.0;2.5;163.0;дизель;Седан;Рассмотрю варианты;1.0;Задний;243000.0;1.0;0;Черный;0;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1489;20.0;BMW 5er III;1033753815;100000;person;Москва, Солнцево;195959;26;Механическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.5;192.0;бензин;Седан;Рассмотрю варианты;1.0;Задний;370000.0;1.0;0;Черный;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
1490;12.0;BMW 5er VI;1034384936;1250000;person;Чехов;21914;6;Автоматическая;2016-04-13;1;2;1.8333333333333335;0.0;2.5;204.0;бензин;Седан;С доплатой продавца;1.0;Задний;79900.0;1.0;0;Черный;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1491;7.0;BMW 5er V;1034757605;590000;person;Москва, прочие адреса;62091;12;Автоматическая;2016-04-13;0;3;1.5833333333333335;0.0;3.0;231.0;бензин;Седан;Не интересует;1.0;Задний;166000.0;1.0;0;Черный;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1492;7.0;BMW 5er V;1034755473;630000;person;Москва, люблино;64990;8;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.0;156.0;бензин;Седан;Не интересует;1.0;Задний;155.0;1.0;0;Черный;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1493;6.0;BMW 5er IV;1034805203;295000;person;Москва;110665;16;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.9;193.0;дизель;Универсал 5 дв.;Не интересует;1.0;Задний;175000.0;1.0;1;Зеленый;0;1;0;1;0;0;1;1;1;0;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;0;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
1494;7.0;BMW 5er VI;1034761187;1615000;person;Москва, Москва;65798;3;Автоматическая;2016-04-13;0;1;3.1666666666666665;0.0;2.0;218.0;дизель;Седан;Не интересует;1.0;Полный;65000.0;1.0;0;Белый;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1495;8.0;BMW 5er V;1034684651;525000;person;Москва, прочие адреса;31724;13;Автоматическая;2016-04-13;1;3;1.5833333333333335;0.0;3.0;231.0;бензин;Седан;Не интересует;1.0;Задний;267000.0;1.0;0;Серый;0;1;1;0;0;0;1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1496;12.0;BMW 5er IV;1034374606;390000;person;Москва;148267;17;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.5;170.0;бензин;Седан;Рассмотрю варианты;1.0;Задний;185000.0;1.0;0;Черный;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1497;17.0;BMW 5er III;1033991371;115000;person;Москва, прочие адреса;94169;26;Механическая;2016-04-13;0;3;0.16666666666666666;0.0;2.5;192.0;бензин;Седан;Не интересует;1.0;Задний;315000.0;1.0;0;Синий;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1498;21.0;BMW 5er V;1033686027;520000;person;Москва;138847;11;Автоматическая;2016-04-13;0;3;1.5833333333333335;0.0;3.0;258.0;бензин;Седан;Не интересует;0.0;Задний;166666.0;1.0;0;Черный;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1499;9.0;BMW 5er V;1034610617;857000;person;Москва, Москва;36347;7;Автоматическая;2016-04-13;1;2;0.16666666666666666;0.0;2.5;218.0;бензин;Седан;Не интересует;1.0;Задний;149396.0;1.0;0;Белый;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1500;10.0;BMW 5er VI;1034529642;1050000;person;Москва;957147;6;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;3.0;204.0;бензин;Седан;Не интересует;1.0;Задний;150000.0;1.0;0;Синий;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1501;3.0;BMW 5er V;1035007433;725000;АВТО МАРКИ;Москва, ЮГ, МКАД 18-й км (внешняя сторона);8888;7;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.0;156.0;бензин;Седан;Не интересует;1.0;Задний;78066.0;1.0;1;Пурпурный;0;1;1;1;0;0;1;0;1;1;1;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1502;3.0;BMW 5er V;1035057583;785000;person;Москва;7070;8;Автоматическая;2016-04-13;0;2;1.5833333333333335;0.0;2.0;156.0;бензин;Седан;Не интересует;1.0;Задний;117.0;1.0;0;Черный;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1503;20.0;BMW 5er IV;1033773241;350000;person;Калуга;3937;17;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.8;193.0;бензин;Седан;Рассмотрю варианты;1.0;Задний;310000.0;1.0;0;Белый;0;1;1;1;1;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1504;3.0;BMW 5er V;1034990429;845000;Мир-Авто на Домодедовской;Москва, Каширское шоссе, д. 67, стр. 5 (м. Домодедовская);7070;7;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;3.0;272.0;бензин;Седан;Не интересует;1.0;Полный;62350.0;1.0;1;Cеребристый;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1505;10.0;BMW 5er VI;1034478062;2790000;АВТОПОРТ;Москва, Красногорский район, Пятницкое шоссе 6 км.;535;0;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.0;190.0;дизель;Седан;Не интересует;1.0;Задний;0.0;1.0;1;Белый;0;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1506;24.0;BMW 5er VI;1033485881;1700000;person;Москва;44130;5;Автоматическая;2016-04-13;0;1;0.0;0.0;3.0;306.0;бензин;Хэтчбек 5 дв.;Рассмотрю варианты;1.0;Полный;54000.0;1.0;0;Белый;0;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1507;7.0;BMW 5er IV;1034759041;310000;person;Москва;1021133;14;Механическая;2016-04-13;0;3;1.3333333333333333;0.0;2.2;170.0;бензин;Седан;Не интересует;1.0;Задний;188293.0;1.0;0;Cеребристый;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
1508;3.0;BMW 5er VI;1035017535;1370000;Авто Резон;Москва, улица Маршала Бирюзова, 1, стр. 1;4949;5;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;3.0;258.0;бензин;Седан;Не интересует;1.0;Задний;83000.0;1.0;1;Белый;0;0;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1509;16.0;BMW 5er V;1034087874;660000;person;Москва, прочие адреса;48117;10;Автоматическая;2016-04-13;0;2;3.9166666666666665;0.0;2.5;218.0;бензин;Седан;Не интересует;1.0;Задний;215000.0;1.0;1;Черный;0;0;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1510;24.0;BMW 5er V;1033491091;570000;person;Москва, прочие адреса;75925;11;Автоматическая;2016-04-13;0;3;1.5833333333333335;0.0;2.2;170.0;бензин;Седан;Не интересует;1.0;Задний;155000.0;1.0;0;Коричневый;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1511;18.0;BMW 5er IV;1033925063;200000;person;Красногорск;120477;20;Механическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.8;193.0;бензин;Седан;Не интересует;1.0;Задний;220000.0;1.0;0;Черный;0;1;1;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1512;10.0;BMW 5er IV;1034527422;225000;person;Москва, москва;108275;19;Механическая;2016-04-13;0;3;1.5833333333333335;0.0;2.5;170.0;бензин;Седан;Рассмотрю варианты;1.0;Задний;300000.0;1.0;0;Cеребристый;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
1513;18.0;BMW 5er VI;1033931575;1950000;person;Москва, Москва;136763;3;Автоматическая;2016-04-13;1;2;3.1666666666666665;0.0;3.0;258.0;дизель;Седан;Не интересует;1.0;Полный;39000.0;1.0;0;Черный;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1514;15.0;BMW 5er VI;1034162569;1060000;АВИЛОН TRADE;Москва, Волгоградский пр-т, д. 41, стр 1;2498159;5;Автоматическая;2016-04-13;1;3;1.5833333333333335;0.0;2.5;204.0;бензин;Седан;Не интересует;1.0;Задний;151000.0;1.0;0;Черный;0;0;0;1;0;0;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1515;4.0;BMW 5er IV;1034980921;175000;person;Москва;587412;18;Автоматическая;2016-04-13;0;2;0.6666666666666666;0.0;2.5;170.0;бензин;Седан;Не интересует;1.0;Задний;100000.0;1.0;0;Бежевый;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1516;10.0;BMW 5er III;1034522866;110000;person;Жуковский;59437;26;Механическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.0;150.0;бензин;Седан;Не интересует;0.0;Задний;340000.0;1.0;0;Черный;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1517;5.0;BMW 5er III;1034875457;103000;other dealer;Москва, прочие адреса;26147;25;Механическая;2016-04-13;0;3;1.5833333333333335;0.0;2.0;129.0;бензин;Седан;Не интересует;1.0;Задний;199856.0;1.0;0;Белый;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1518;4.0;BMW 5er V;1034959245;1040000;person;Москва;21987;7;Автоматическая;2016-04-13;1;2;1.5833333333333335;0.0;2.5;218.0;бензин;Седан;Не интересует;1.0;Задний;71000.0;1.0;0;Белый;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1519;8.0;BMW 5er V;1034674157;650000;person;Москва, прочие адреса;976115;8;Автоматическая;2016-04-13;0;2;2.5833333333333335;0.0;2.5;218.0;бензин;Седан;Не интересует;1.0;Задний;170000.0;1.0;0;Синий;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1520;13.0;BMW 5er IV;1034309282;295000;person;Москва, прочие адреса;43216;19;Автоматическая;2016-04-13;0;2;0.3333333333333333;0.0;2.8;193.0;бензин;Седан;Не интересует;1.0;Задний;285000.0;1.0;0;Белый;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1521;19.0;BMW 5er V;1033826727;775000;other dealer;Москва, прочие адреса;139377;8;Автоматическая;2016-04-13;1;2;1.5833333333333335;0.0;3.0;272.0;бензин;Седан;Не интересует;1.0;Полный;130000.0;1.0;1;Черный;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1522;14.0;BMW 5er VI;1034244860;1630000;person;Москва, прочие адреса;221690;2;Автоматическая;2016-04-13;0;1;2.0833333333333335;0.0;2.0;184.0;бензин;Седан;Не интересует;1.0;Задний;47000.0;1.0;1;Черный;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1523;8.0;BMW 5er VI;1034694483;1750000;person;Москва, прочие адреса;33136;3;Автоматическая;2016-04-13;0;1;2.3333333333333335;0.0;2.0;184.0;бензин;Седан;Не интересует;1.0;Задний;12500.0;1.0;1;Коричневый;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1524;25.0;BMW 5er V;1033424935;700000;person;Москва;178562;8;Автоматическая;2016-04-13;0;2;1.5833333333333335;0.0;2.5;218.0;бензин;Седан;Рассмотрю варианты;1.0;Задний;140000.0;1.0;0;Синий;0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1525;19.0;BMW 5er VI;1033826057;3850000;MAJOR AUTO;Москва, РФ, МО, Новорижское ш., 9км от МКАД;108751;1;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.0;245.0;бензин;Седан;Не интересует;1.0;Полный;16319.469864506395;1.0;0;Серый;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1526;24.0;BMW 5er IV;1033495417;320000;person;Москва, прочие адреса;5254164;14;Автоматическая;2016-04-13;0;2;3.3333333333333335;0.0;3.0;231.0;бензин;Седан;Не интересует;1.0;Задний;150000.0;1.0;0;Черный;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1527;5.0;BMW 5er VI;1034884313;1799000;other dealer;Москва, прочие адреса;29883;3;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.0;245.0;бензин;Седан;Не интересует;1.0;Полный;59000.0;1.0;1;Черный;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1528;23.0;BMW 5er III;1033575799;349999;person;Москва, прочие адреса;2611150;21;Механическая;2016-04-13;0;1;1.5833333333333335;0.0;2.5;192.0;бензин;Седан;Не интересует;1.0;Задний;195000.0;1.0;1;Пурпурный;0;1;0;0;0;0;1;1;1;0;1;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1529;22.0;BMW 5er IV;1033631755;300000;person;Зеленоград;181256;15;Автоматическая;2016-04-13;0;2;1.5833333333333335;0.0;2.5;163.0;дизель;Седан;Не интересует;1.0;Задний;360000.0;1.0;0;Cеребристый;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;0;0;1;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
1530;5.0;BMW 5er III;1034903303;147000;person;Химки;14530;27;Механическая;2016-04-13;0;3;2.3333333333333335;0.0;2.0;150.0;бензин;Седан;Не интересует;0.0;Задний;180000.0;1.0;0;Серый;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1531;59.0;BMW 5er V;1031103315;550000;person;Рязань;4729257;12;Автоматическая;2016-04-13;0;1;0.16666666666666666;0.0;3.0;231.0;бензин;Седан;Рассмотрю варианты;1.0;Задний;154000.0;1.0;1;Cеребристый;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1532;25.0;BMW 5er VI;1033427781;1870000;person;Сергиев Посад, Сергиев Посад;162092;1;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.0;184.0;бензин;Седан;Не интересует;1.0;Задний;15000.0;1.0;1;Черный;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
